;;;;;;;;;;x
PROV1081;Yaksa;x
PROV1082;Haishenwai;x
PROV1083;Boli;x
PROV1084;Utchan;x
PROV1085;Ulusamudan;x
PROV1086;Pogobi;x
PROV1087;Ootomari;x
PROV1088;Shumshu;x
PROV1089;Etorofu;x
PROV1090;Tblisi;x
PROV1091;Pasanauri;x
PROV1092;Kutaisi;x
PROV1093;Akhaltsikhe;x
PROV1094;Poti;x
PROV1095;Sukhumi;x
PROV1096;Batum;x
PROV1097;New Caledonia;x
PROV1098;Erivan;x
PROV1099;Gyumri;x
PROV1100;Kapan;x
PROV1101;Nakhichevan;x
PROV1102;Baku;x
PROV1103;Siyazen;x
PROV1104;Sheki;x
PROV1105;Ganja;x
PROV1106;Agdam;x
PROV1107;Lankaran;x
PROV1108;Tabriz;x
PROV1109;Khvoy;x
PROV1110;Urumia;x
PROV1111;Mahabad;x
PROV1112;Ardabil;x
PROV1113;Rasht;x
PROV1114;Noshehr;x
PROV1115;Sari;x
PROV1116;Gorgan;x
PROV1117;Kermanshah;x
PROV1118;Sanandaj;x
PROV1119;Ilam;x
PROV1120;Khoramabad;x
PROV1121;Tehran;x
PROV1122;Hamadan;x
PROV1123;Zanjan;x
PROV1124;Qazvin;x
PROV1125;Qom;x
PROV1126;Semnan;x
PROV1127;Isfahan;x
PROV1128;Arak;x
PROV1129;Kashan;x
PROV1130;Yazd;x
PROV1131;Ahvaz;x
PROV1132;Abadan;x
PROV1133;Dezful;x
PROV1134;Dehkord;x
PROV1135;Shiraz;x
PROV1136;Bushire;x
PROV1137;Yasuj;x
PROV1138;Kangan;x
PROV1139;Sirjan;x
PROV1140;Kerman;x
PROV1141;Lengeh;x
PROV1142;Bandar Abbas;x
PROV1143;Bam;x
PROV1144;Zahedan;x
PROV1145;Jask;x
PROV1146;Chabahar;x
PROV1147;Mashhad;x
PROV1148;Birjand;x
PROV1149;Sabzevar;x
PROV1150;Bojnurd;x
PROV1151;Mecca;x
PROV1152;Jidda;x
PROV1153;Medina;x
PROV1154;Tabuk;x
PROV1155;Abha;x
PROV1156;Kaf;x
PROV1157;Riyadh;x
PROV1158;Rafha;x
PROV1159;Halaban;x
PROV1160;Hail;x
PROV1161;Sharurah;x
PROV1162;Bahrain;x
PROV1163;Qatif;x
PROV1164;Hufuf;x
PROV1165;Doha;x
PROV1166;Muscat;x
PROV1167;Abu Dhabi;x
PROV1168;Dubai;x
PROV1169;Sohar;x
PROV1170;Nizwa;x
PROV1171;Sur;x
PROV1172;Duqm;Duqm;x
PROV1173;Mukalla;x
PROV1174;Salalah;x
PROV1175;Ghayda;x
PROV1176;Bayda;x
PROV1177;Socotra;x
PROV1178;Sana'a;x
PROV1179;Hodeida;x
PROV1180;Taizz;x
PROV1181;Qaraganda;x
PROV1182;Guryev;x
PROV1183;Aqtobe;x
PROV1184;Kokshetau;x
PROV1185;Yasi;x
PROV1186;Alma Ata;x
PROV1187;Semipalatinsk;x
PROV1188;Qaratal;x
PROV1189;Bishkek;x
PROV1190;Naryn;x
PROV1191;Khiva;x
PROV1192;Nukus;x
PROV1193;Kyzylorda;x
PROV1194;Aqtau;x
PROV1195;Tashkent;x
PROV1196;Dashhowuz;x
PROV1197;Shymkent;x
PROV1198;Bukhara;x
PROV1199;Samarkand;x
PROV1200;Qarshi;x
PROV1201;Khojand;x
PROV1202;Kokand;x
PROV1203;Osh;x
PROV1204;Ashkhabad;x
PROV1205;Kyzyl Arvat;x
PROV1206;Merv;x
PROV1207;Kulob;x
PROV1208;Khorug;x
PROV1209;Kabul;x
PROV1210;Faizabad;x
PROV1211;Balkh;x
PROV1212;Herat;x
PROV1213;Bamyan;x
PROV1214;Farrah;x
PROV1215;Kandahar;x
PROV1216;Jalalabad;x
PROV1217;Ghazni;x
PROV1218;Peshawar;x
PROV1219;Quetta;x
PROV1220;Dalbandin;x
PROV1221;Kalat;x
PROV1222;Bela;x
PROV1223;Chitral;x
PROV1224;Srinagar;x
PROV1225;Gilgit;x
PROV1226;Leh;x
PROV1227;Lahore;x
PROV1228;Multan;x
PROV1229;Sialkot;x
PROV1230;Attock;x
PROV1231;Bahawalpur;x
PROV1232;Shahpur;x
PROV1233;Amritsar;x
PROV1234;Firozpur;x
PROV1235;Simla;x
PROV1236;Delhi;x
PROV1237;Panipat;x
PROV1238;Dehra Dun;x
PROV1239;Meerut;x
PROV1240;Agra;x
PROV1241;Cawnpore;x
PROV1242;Lucknow;x
PROV1243;Allahabad;x
PROV1244;Fyzabad;x
PROV1245;Benares;x
PROV1246;Gorakhpur;x
PROV1247;Patna;x
PROV1248;Gaya;x
PROV1249;Kharswari;x
PROV1250;Bhagalpur;x
PROV1251;Kolkata;x
PROV1252;Darjeeling;x
PROV1253;Bardwan;x
PROV1254;Dacca;x
PROV1255;Rajshahi;x
PROV1256;Jessore;x
PROV1257;Chittagong;x
PROV1258;Gauhati;x
PROV1259;Imphal;x
PROV1260;Dibrugarh;x
PROV1261;Cuttack;x
PROV1262;Keunjahr;x
PROV1263;Sambalpur;x
PROV1264;Ajmer;x
PROV1265;Jaisalmer;x
PROV1266;Jodhpur;x
PROV1267;Bikaner;x
PROV1268;Jaipur;x
PROV1269;Udaipur;x
PROV1270;Gwalior;x
PROV1271;Indore;x
PROV1272;Bhopal;x
PROV1273;Chhatarpur;x
PROV1274;Rewa;x
PROV1275;Jubbulpore;x
PROV1276;Hoshangabad;x
PROV1277;Nagpur;x
PROV1278;Amarati;x
PROV1279;Jagdalpur;x
PROV1280;Raipur;x
PROV1281;Bilaspur;x
PROV1282;Raigarh;x
PROV1283;Hyderabad;x
PROV1284;Aurangabad;x
PROV1285;Nizamabad;x
PROV1286;Gulbarga;x
PROV1287;Warangal;x
PROV1288;Karachi;x
PROV1289;Sukkur;x
PROV1290;Umarkot;x
PROV1291;Ahmedabad;x
PROV1292;Rajkot;x
PROV1293;Mandvi;x
PROV1294;Patan;x
PROV1295;Baroda;x
PROV1296;Surat;x
PROV1297;Bombay;x
PROV1298;Nasik;x
PROV1299;Poona;x
PROV1300;Bijapur;x
PROV1301;Kolhapur;x
PROV1302;Belgaum;x
PROV1303;Goa;x
PROV1304;Madras;x
PROV1305;Vizagapatnam;x
PROV1306;Masulipatnam;x
PROV1307;Nellore;x
PROV1308;Kurnool;x
PROV1309;Tanjore;x
PROV1310;Madurai;x
PROV1311;Coimbatore;x
PROV1312;Pondicherry;x
PROV1313;Bangalore;x
PROV1314;Mysore;x
PROV1315;Chitaldroog;x
PROV1316;Mangalore;x
PROV1317;Calicut;x
PROV1318;Cochin;x
PROV1319;Trivandrum;x
PROV1320;Andaman Islands;x
PROV1321;Colombo;x
PROV1322;Jaffna;x
PROV1323;Kandy;x
PROV1324;Trincomalee;x
PROV1325;Maldives;x
PROV1326;Katmandu;x
PROV1327;Jumla;x
PROV1328;Tumlong;x
PROV1329;Thimpu;x
PROV1330;Rangoon;Rangoon;x
PROV1331;Bassein;x
PROV1332;Pegu;x
PROV1333;Toungoo;x
PROV1334;Ava;x
PROV1335;Kyaukse;x
PROV1336;Magwe;x
PROV1337;Prome;x
PROV1338;Taunggyi;x
PROV1339;Haka;x
PROV1340;Lashio;x
PROV1341;Putao;x
PROV1342;Myitkyina;x
PROV1343;Moulmein;x
PROV1344;Mergui;x
PROV1345;Sittwe;x
PROV1346;Bangkok;x
PROV1347;Lopburi;x
PROV1348;Nakhon Sawan;x
PROV1349;Sukhothai;x
PROV1350;Nakhon Ratchasima;x
PROV1351;Prachinburi;x
PROV1352;Phuket;x
PROV1353;Ratchaburi;x
PROV1354;Nakhon Si Thammarat;x
PROV1355;Chiang Mai;x
PROV1356;Luang Prabang;x
PROV1357;Vientiane;x
PROV1358;Udon Thani;x
PROV1359;Sisaket;x
PROV1360;Xiangabouli;x
PROV1361;Savannakhet;x
PROV1362;Salavan;x
PROV1363;Pakche;x
PROV1364;Oudong;x
PROV1365;Chanthaburi;x
PROV1366;Battambang;x
PROV1367;Kampot;x
PROV1368;Stongtreng;x
PROV1369;Hanoi;x
PROV1370;Hai Phong;x
PROV1371;Cao Bang;x
PROV1372;Son La;x
PROV1373;Lang Son;x
PROV1374;Thanh Hoa;x
PROV1375;Hue;x
PROV1376;Vinh;x
PROV1377;Tourane;x
PROV1378;Pleiku;x
PROV1379;Qui Nhon;x
PROV1380;Saigon;x
PROV1381;Dong Quai;x
PROV1382;Hatien;x
PROV1383;Vinhlong;x
PROV1384;Singapore;x
PROV1385;Johor Bahru;x
PROV1386;Malacca;x
PROV1387;Kuala Lumpur;x
PROV1388;Penang;x
PROV1389;Alor Setar;x
PROV1390;Kuantan;x
PROV1391;Kota Bahru;x
PROV1392;Pattani;x
PROV1393;Brunei;x
PROV1394;Kuching;x
PROV1395;Bintulu;x
PROV1396;Api;x
PROV1397;Sandakan;x
PROV1398;Jambi;x
PROV1399;Palembang;x
PROV1400;Inderagiri;x
PROV1401;Siak;x
PROV1402;Tanjungpinang;x
PROV1403;Lampung;x
PROV1404;Palak Pinang;x
PROV1405;Banda Aceh;x
PROV1406;Medan;x
PROV1407;Tapaktuan;x
PROV1408;Padang;x
PROV1409;Sibolga;x
PROV1410;Bencoolen;x
PROV1411;Gunungsitoli;x
PROV1412;Aden;x
PROV1413;Batavia;x
PROV1414;Bogor;x
PROV1415;Cirebon;x
PROV1416;Yogyakarta;x
PROV1417;Semarang;x
PROV1418;Surabaya;x
PROV1419;Surakarta;x
PROV1420;Probolinggo;x
PROV1421;Madura;x
PROV1422;Muraleve;x
PROV1423;Banjarmasin;x
PROV1424;Pasir;x
PROV1425;Tarakan;x
PROV1426;Pontianak;x
PROV1427;Kota Waringin;x
PROV1428;Sintang;x
PROV1429;Samarinda;x
PROV1430;Makassar;x
PROV1431;Bone;x
PROV1432;Mamuju;x
PROV1433;Menado;x
PROV1434;Luwuk;x
PROV1435;Palu;x
PROV1436;Kendari;x
PROV1437;Bulon;x
PROV1438;Bali;x
PROV1439;Flores;x
PROV1440;Sumbawa;x
PROV1441;Sumba;x
PROV1442;Lombok;x
PROV1443;Roti;x
PROV1444;Alor;x
PROV1445;Kaupeng;x
PROV1446;Dili;x
PROV1447;Ternate;x
PROV1448;Jilolo;x
PROV1449;Ambon;x
PROV1450;Ceram;x
PROV1451;Aru;x
PROV1452;Biak;x
PROV1453;Sorong;x
PROV1454;Merah;x
PROV1455;Manila;x
PROV1456;Vigan;x
PROV1457;Legazpi;x
PROV1458;Mindoro;x
PROV1459;Palawan;x
PROV1460;Iloilo;x
PROV1461;Tacloban;x
PROV1462;Zamboanga;x
PROV1463;Davao;x
PROV1464;Sulu;x
PROV1465;Urga;x
PROV1466;Dalandzadgad;x
PROV1467;Bayan Tumen;x
PROV1468;Uliastai;x
PROV1469;Kyzyl;x
PROV1470;Anqing;x
PROV1471;Chizhou;x
PROV1472;Fengyang;x
PROV1473;Huizhou;x
PROV1474;Luzhou;x
PROV1475;Ningguo;x
PROV1476;Sizhou;x
PROV1477;Taiping;x
PROV1478;Yingzhou;x
PROV1479;Mukden;x
PROV1480;Jinzhou;x
PROV1481;Dalian;x
PROV1482;Fuzhou;x
PROV1483;Jianning;x
PROV1484;Quanzhou;x
PROV1485;Taibei;x
PROV1486;Tingzhou;x
PROV1487;Zhangzhou;x
PROV1488;Jiayuguan;x
PROV1489;Gongchang;x
PROV1490;Lanzhou;x
PROV1491;Ningxia;x
PROV1492;Pingliang;x
PROV1493;Canton;x
PROV1494;Chaozhou;x
PROV1495;Zhanjiang;x
PROV1496;Hong Kong;x
PROV1497;Huizhou;x
PROV1498;Macao;x
PROV1499;Hainan;x
PROV1500;Shaozhou;x;
PROV1501;Zhaoqing;x
PROV1502;Nanning;x
PROV1503;Guilin;x
PROV1504;Pingle;x
PROV1505;Guiyang;x
PROV1506;Anshun;x
PROV1507;Zhenyuan;x
PROV1508;Kaifeng;x
PROV1509;Guide;x
PROV1510;Luoyang;x
PROV1511;Zhengzhou;x
PROV1512;Chenzhou;x
PROV1513;Nanyang;x
PROV1514;Runing;x
PROV1515;Weihui;x
PROV1516;Hanyang;x
PROV1517;Dean;x
PROV1518;Huangzhou;x
PROV1519;Anlu;x
PROV1520;Jingzhou;x
PROV1521;Shinan;x
PROV1522;Wuchang;x
PROV1523;Xiangyang;x
PROV1524;Changsha;x
PROV1525;Changde;x
PROV1526;Baoqing;x
PROV1527;Hengzhou;x
PROV1528;Yuezhou;x
PROV1529;Yongshun;x
PROV1530;Yongzhou;x
PROV1531;New Ireland;x
PROV1532;Guihua Tumed;x
PROV1533;Jirim Chuulgan;x
PROV1534;Ulaan Chab Chuulghan;x
PROV1535;Yeke Juu Chuulghan;x
PROV1536;Huaian;x
PROV1537;Changzhou;x
PROV1538;Shanghai;x
PROV1539;Suzhou;x
PROV1540;Taicangzhou;x
PROV1541;Tongzhou;x
PROV1542;Xuzhou;x
PROV1543;Yangzhou;x
PROV1544;Zhenjiang;x
PROV1545;Nanchang;x
PROV1546;Guangxin;x
PROV1547;Jian;x
PROV1548;Jianchang;x
PROV1549;Jiujiang;x
PROV1550;Ganzhou;x
PROV1551;Raozhou;x
PROV1552;Qiqihar;x
PROV1553;Aigun;x
PROV1554;Ninguta;x
PROV1555;Jilin;x
PROV1556;Makhai;x
PROV1557;Balekungomi;x
PROV1558;Kegudo;x
PROV1559;Xian;x
PROV1560;Merauke;x
PROV1561;Yenan;x
PROV1562;Hanzhong;x
PROV1563;Jinan;x
PROV1564;Caozhou;x
PROV1565;Laizhou;x
PROV1566;Qingdao;x
PROV1567;Qingzhou;x
PROV1568;Taian;x
PROV1569;Weihaiwei;x
PROV1570;Wuding;x
PROV1571;Yizhou;x
PROV1572;Taiyuan;x
PROV1573;Fenzhou;x
PROV1574;Luan;x
PROV1575;Pingyang;x
PROV1576;Datong;x
PROV1577;Chongqing;x
PROV1578;Chengdu;x
PROV1579;Baotung;x
PROV1580;Jiading;x
PROV1581;Kuizhou;x
PROV1582;Longan;x
PROV1583;Shunqing;x
PROV1584;Tongchuan;x
PROV1585;Yibin;x
PROV1586;Yazhou;x
PROV1587;Lhasa;x
PROV1588;Chamdo;x
PROV1589;Shigatse;x
PROV1590;Lhodrak;x
PROV1591;Changtang;x
PROV1592;Ngari;x
PROV1593;Tawang;x
PROV1594;Kashgar;x
PROV1595;Ili;x
PROV1596;Tulta;x
PROV1597;Aksu;x
PROV1598;Khotan;x
PROV1599;Kumul;x
PROV1600;D�hu�;x
PROV1601;Kunming;x
PROV1602;Dali;x
PROV1603;Puer;x
PROV1604;Hangzhou;x
PROV1605;Huzhou;x
PROV1606;Jiaxing;x
PROV1607;Jinhua;x
PROV1608;Ningbo;x
PROV1609;Shaoxing;x
PROV1610;Taizhou;x
PROV1611;Wenzhou;x
PROV1612;Beijing;x
PROV1613;Chengde;x
PROV1614;Daming;x
PROV1615;Jizhou;x
PROV1616;Tangshan;x
PROV1617;Tianjin;x
PROV1618;Zhongding;x
PROV1619;Pyongyang;x
PROV1620;Chonchon;x
PROV1621;Hamhung;x
PROV1622;Chongjin;x
PROV1623;Kimchaek;x
PROV1624;Seoul;x
PROV1625;Kaesong;x
PROV1626;Haeju;x
PROV1627;Sariwon;x
PROV1628;Inchon;x
PROV1629;Wonsan;x
PROV1630;Kangnung;x
PROV1631;Wonju;x
PROV1632;Pusan;x
PROV1633;Taegu;x
PROV1634;Pohang;x
PROV1635;Kwangju;x
PROV1636;Taejon;x
PROV1637;Cheju;x
PROV1638;Hiroshima;x
PROV1639;Okayama;x
PROV1640;Yamaguchi;x
PROV1641;Matsue;x
PROV1642;Hakodate;x
PROV1643;Ishikara;x
PROV1644;Nemuru;x
PROV1645;Niigata;x
PROV1646;Kanazawa;x
PROV1647;Fukui;x
PROV1648;Toyama;x
PROV1649;Edo;x
PROV1650;Chiba;x
PROV1651;Yokohama;x
PROV1652;Urawa;x
PROV1653;Mito;x
PROV1654;Bonin;x
PROV1655;Osaka;x
PROV1656;Wakayama;x
PROV1657;Kyoto;x
PROV1658;Nara;x
PROV1659;Kobe;x
PROV1660;Fukuoka;x
PROV1661;Nagasaki;x
PROV1662;Kagoshima;x
PROV1663;Miyazaki;x
PROV1664;Kumamoto;x
PROV1665;Kochi;x
PROV1666;Matsuyama;x
PROV1667;Tokushima;x
PROV1668;Sendai;x
PROV1669;Fukushima;x
PROV1670;Morioka;x
PROV1671;Akita;x
PROV1672;Aomori;x
PROV1673;Yamagata;x
PROV1674;Utsunomiya;x
PROV1675;Nagoya;x
PROV1676;Shizuoka;x
PROV1677;Nagano;x
PROV1678;Okinawa;x
PROV1679;Amari;x
PROV1680;Fez;x
PROV1681;Wazzan;x
PROV1682;Meknes;x
PROV1683;Taza;x
PROV1684;Wujda;Oujda;Wujda;;Wujda;;;;;;;;;x;;;;
PROV1685;Rabat;Rabat;Rabat;;Rabat;;;;;;;;;x;;;;
PROV1686;Tangier;Tanger;Tangier;;Tangier;;;;;;;;;x;;;;
PROV1687;Tetouan;T彋ouan;Tetouan;;Tetouan;;;;;;;;;x;;;;
PROV1688;Ajdir;Ajdir;Ajdir;;Ajdir;;;;;;;;;x;;;;
PROV1689;Melilla;Melilla;Melilla;;Melilla;;;;;;;;;x;;;;
PROV1690;Marrakesh;Marrakech;Marrakesch;;Marrakech;;;;;;;;;x;;;;
PROV1691;Casablanca;Casablanca;Casablanca;;Casablanca;;;;;;;;;x;;;;
PROV1692;Huribka;Huribka;Huribka;;Huribka;;;;;;;;;x;;;;
PROV1693;Sawira;Sawira;Sawira;;Sawira;;;;;;;;;x;;;;
PROV1694;Agadir;Agadir;Agadir;;Agadir;;;;;;;;;x;;;;
PROV1695;Ifni;Ifni;Ifni;;Ifni;;;;;;;;;x;;;;
PROV1696;Tarfaya;Tarfaya;Tarfaya;;Tarfaya;;;;;;;;;x;;;;
PROV1697;Figuig;Figuig;Figuig;;Figuig;;;;;;;;;x;;;;
PROV1698;Rashidia;Rashidia;Rashidia;;Rashidia;;;;;;;;;x;;;;
PROV1699;Warzazat;Ouarzazate;Warzazat;;Warzazat;;;;;;;;;x;;;;
PROV1700;Algiers;Alger;Algiers;;Argel;;;;;;;;;x;;;;
PROV1701;Bougie;Bougie;Bougie;;Bougie;;;;;;;;;x;;;;
PROV1702;Setif;S彋if;Setif;;Setif;;;;;;;;;x;;;;
PROV1703;Medea;M嶮嶧;Medea;;Medea;;;;;;;;;x;;;;
PROV1704;Oran;Oran;Oran;;Or嫕;;;;;;;;;x;;;;
PROV1705;Tlemcen;Tlemcen;Tlemcen;;Tlemcen;;;;;;;;;x;;;;
PROV1706;Mustaghanim;Mostaganem;Mustaghanim;;Mustaghanim;;;;;;;;;x;;;;
PROV1707;Mascara;Mascara;Mascara;;Mascara;;;;;;;;;x;;;;
PROV1708;Constantine;Constantine;Constantine;;Constantina;;;;;;;;;x;;;;
PROV1709;Bone;Bone;Bone;;Bone;;;;;;;;;x;;;;
PROV1710;Biskra;Biskra;Biskra;;Biskra;;;;;;;;;x;;;;
PROV1711;Ouargla;Ouargla;Ouargla;;Ouargla;;;;;;;;;x;;;;
PROV1712;Tuggurt;Touggourt;Tuggurt;;Tuggurt;;;;;;;;;x;;;;
PROV1713;Laghwat;Laghwat;Laghwat;;Laghwat;;;;;;;;;x;;;;
PROV1714;Bechar;B嶰har;Bechar;;Bechar;;;;;;;;;x;;;;
PROV1715;Naama;Na滵a;Naama;;Naama;;;;;;;;;x;;;;
PROV1716;Tindouf;Tindouf;Tindouf;;Tindouf;;;;;;;;;x;;;;
PROV1717;Chenachene;Chenachane;Chenachene;;Chenachene;;;;;;;;;x;;;;
PROV1718;In Salah;In Salah;In Salah;;In Salah;;;;;;;;;x;;;;
PROV1719;Ilizi;Illizi;Ilizi;;Ilizi;;;;;;;;;x;;;;
PROV1720;Timimoun;Timimoun;Timimoun;;Timimoun;;;;;;;;;x;;;;
PROV1721;In Guezzam;In Guezzam;In Guezzam;;In Guezzam;;;;;;;;;x;;;;
PROV1722;Tin Zawatene;Tin Zaouatene;Tin Zawatene;;Tin Zawatene;;;;;;;;;x;;;;
REMOVE_PROV1723;Colon;Canal de Panama ;Panamakanal;;Col鏮;;;;;;;;;x;;;;
PROV1724;Tamanrasset;Tamanrasset;Tamanrasset;;Tamanrasset;;;;;;;;;x;;;;
PROV1725;Tunis;Tunis;Tunis;;Tez;;;;;;;;;x;;;;
PROV1726;Bizerte;Bizerte;Bizerte;;Bizerte;;;;;;;;;x;;;;
PROV1727;Gafsa;Gafsa;Gafsa;;Gafsa;;;;;;;;;x;;;;
PROV1728;Kairouan;Kairouan;Kairouan;;Kairouan;;;;;;;;;x;;;;
PROV1729;Tozeur;Tozeur;Tozeur;;Tozeur;;;;;;;;;x;;;;
PROV1730;Gabes;Gabes;Gabes;;Gabes;;;;;;;;;x;;;;
PROV1731;Tripoli;Tripoli;Tripolis;;Tr甑oli;;;;;;;;;x;;;;
PROV1732;Gharyan;Gharyan;Gharyan;;Gharyan;;;;;;;;;x;;;;
PROV1733;Misratah;Misratah;Misratah;;Misurata;;;;;;;;;x;;;;
PROV1734;Sirt;Sirt;Sirt;;Sirte;;;;;;;;;x;;;;
PROV1735;Benghazi;Benghazi;Benghazi;;Bengasi;;;;;;;;;x;;;;
PROV1736;Darna;Darna;Darna;;Darna;;;;;;;;;x;;;;
PROV1737;Tobruk;Tobrouk;Tobruk;;Tobruk;;;;;;;;;x;;;;
PROV1738;Jaghbub;Jaghbub;Jaghbub;;Jaghbub;;;;;;;;;x;;;;
PROV1739;Kufra;Koufra;Kufra;;Kufra;;;;;;;;;x;;;;
PROV1740;Waddan;Waddan;Waddan;;Waddan;;;;;;;;;x;;;;
PROV1741;Murzuk;Murzuk;Murzuk;;Murzuq;;;;;;;;;x;;;;
PROV1742;Sabha;Sabha;Sabha;;Sabha;;;;;;;;;x;;;;
PROV1743;Ghat;Ghat;Ghat;;Ghat;;;;;;;;;x;;;;
PROV1744;Ghadamis;Ghadam鋊;Ghadamis;;Ghadamis;;;;;;;;;x;;;;
PROV1745;Cairo;Cairo;Kairo;;Cairo;;;;;;;;;x;;;;
PROV1746;Dumyat;Dumyat;Dumyat;;Dumyat;;;;;;;;;x;;;;
PROV1747;Tanta;Tanta;Tanta;;Tanta;;;;;;;;;x;;;;
PROV1748;Mansura;Mansura;Mansura;;Mansura;;;;;;;;;x;;;;
PROV1749;Ziqaziq;Ziqaziq;Ziqaziq;;Ziqaziq;;;;;;;;;x;;;;
PROV1750;Giza;Gizeh;Giza;;Giza;;;;;;;;;x;;;;
PROV1751;Alexandria;Alexandrie;Alexandria;;Alexandr燰;;;;;;;;;x;;;;
PROV1752;Matruh;Matruh;Matruh;;Matruh;;;;;;;;;x;;;;
PROV1753;Sidi Barrani;Sidi Barrani;Sidi Barrani;;S骾?Barr滱?;;;;;;;;x;;;;
PROV1754;Siwa;Siwa;Siwa;;Siwa;;;;;;;;;x;;;;
PROV1755;Suez;Canal de Suez;Suez;;Suez;;;;;;;;;x;;;;
PROV1756;Al Arish;Al Arish;Al Arish;;Al Arish;;;;;;;;;x;;;;
PROV1757;Sharm al-Shaykh;Sharm el Sheikh;Sharm al-Shaykh;;Sharm al-Shaykh;;;;;;;;;x;;;;
PROV1758;Farafra;Farafra;Farafra;;Farafra;;;;;;;;;x;;;;
PROV1759;Bawiti;Bawiti;Bawiti;;Bawiti;;;;;;;;;x;;;;
PROV1760;Mut;Mut;Mut;;Mut;;;;;;;;;x;;;;
PROV1761;Baris;Baris;Baris;;Baris;;;;;;;;;x;;;;
PROV1762;Asyut;Asyut;Asyut;;Asiut;;;;;;;;;x;;;;
PROV1763;Bani Suwayf;Bani Suwayf;Bani Suwayf;;Bani Suwayf;;;;;;;;;x;;;;
PROV1764;Minya;Minya;Minya;;Minya;;;;;;;;;x;;;;
PROV1765;Fayyum;Fayyum;Fayyum;;Fayyum;;;;;;;;;x;;;;
PROV1766;Aswan;Assouan;Aswan;;Asu嫕;;;;;;;;;x;;;;
PROV1767;Luxor;Louxor;Luxor;;Luxor;;;;;;;;;x;;;;
PROV1768;Idfu;Edfou;Idfu;;Idfu;;;;;;;;;x;;;;
PROV1769;Qina;Qina;Qina;;Qina;;;;;;;;;x;;;;
PROV1770;Qusayr;Qusayr;Qusayr;;Qusayr;;;;;;;;;x;;;;
PROV1771;Marsa Alam;Marsa Alam;Marsa Alam;;Marsa Alam;;;;;;;;;x;;;;
PROV1772;Ras Gharib;Ras Gharib;Ras Gharib;;Ras Gharib;;;;;;;;;x;;;;
PROV1773;Aaiun;Aaiun;Aaiun;;Aaiun;;;;;;;;;x;;;;
PROV1774;Dakhla;Dakhla;Dakhla;;Dakhla;;;;;;;;;x;;;;
PROV1775;Nouakchott;Nouakchott;Nouakchott;;Nuakchot;;;;;;;;;x;;;;
PROV1776;Rosso;Rosso;Rosso;;Rosso;;;;;;;;;x;;;;
PROV1777;Aleg;Aleg;Aleg;;Aleg;;;;;;;;;x;;;;
PROV1778;Maghama;Maghama;Maghama;;Maghama;;;;;;;;;x;;;;
PROV1779;Shingit;Shingit;Shingit;;Shingit;;;;;;;;;x;;;;
PROV1780;Tichit;Tichit;Tichit;;Tichit;;;;;;;;;x;;;;
PROV1781;Walata;Walata;Walata;;Walata;;;;;;;;;x;;;;
PROV1782;Bir Murghayn;Bir Murghayn;Bir Murghayn;;Bir Murghayn;;;;;;;;;x;;;;
PROV1783;Dakar;Dakar;Dakar;;Dakar;;;;;;;;;x;;;;
PROV1784;Saint-Louis;Saint-Louis;Saint-Louis;;Saint-Louis;;;;;;;;;x;;;;
PROV1785;Banjul;Banjul;Banjul;;Banjul;;;;;;;;;x;;;;
PROV1786;Linguere;Lingu鋨e;Linguere;;Linguere;;;;;;;;;x;;;;
PROV1787;Diourbel;Diourbel;Diourbel;;Diourbel;;;;;;;;;x;;;;
PROV1788;Kaolack;Kaolack;Kaolack;;Kaolack;;;;;;;;;x;;;;
PROV1789;Podor;Podor;Podor;;Podor;;;;;;;;;x;;;;
PROV1790;Matam;Matam;Matam;;Matam;;;;;;;;;x;;;;
PROV1791;Bakel;Bakel;Bakel;;Bakel;;;;;;;;;x;;;;
PROV1792;Ziguinchor;Ziguinchor;Ziguinchor;;Ziguinchor;;;;;;;;;x;;;;
PROV1793;Velingara;Velingara;Velingara;;Velingara;;;;;;;;;x;;;;
PROV1794;Bamako;Bamako;Bamako;;Bamako;;;;;;;;;x;;;;
PROV1795;Kayes;Kayes;Kayes;;Kayes;;;;;;;;;x;;;;
PROV1796;Nioro;Nioro;Nioro;;Nioro;;;;;;;;;x;;;;
PROV1797;Kita;Kita;Kita;;Kita;;;;;;;;;x;;;;
PROV1798;Bougouni;Bougouni;Bougouni;;Bougouni;;;;;;;;;x;;;;
PROV1799;Sikasso;Sikasso;Sikasso;;Sikasso;;;;;;;;;x;;;;
PROV1800;Segu;Segu;Segu;;Segu;;;;;;;;;x;;;;
PROV1801;Mourdiah;Mourdiah;Mourdiah;;Mourdiah;;;;;;;;;x;;;;
PROV1802;Jenne;Jenne;Jenne;;Jenne;;;;;;;;;x;;;;
PROV1803;Timbuktu;Tombouctou;Timbuktu;;Tombuct?;;;;;;;;x;;;;
PROV1804;Bandiagara;Bandiagara;Bandiagara;;Bandiagara;;;;;;;;;x;;;;
PROV1805;Gao;Gao;Gao;;Gao;;;;;;;;;x;;;;
PROV1806;Taoudenni;Taoudenni;Taoudenni;;Taoud幯i;;;;;;;;;x;;;;
PROV1807;Tessalit;Tessalit;Tessalit;;Tessalit;;;;;;;;;x;;;;
PROV1808;Niamey;Niamey;Niamey;;Niamey;;;;;;;;;x;;;;
PROV1809;Say;Say;Say;;Say;;;;;;;;;x;;;;
PROV1810;Dosso;Dosso;Dosso;;Dosso;;;;;;;;;x;;;;
